table_name,table_type,table_comment,column_name,ordinal_position,data_type,is_nullable,column_default,column_comment,constraint_type,constraint_name,column_tags,table_tags
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,created_date,35,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,modified_by,36,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,modified_date,37,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,to_location,38,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,to_bin,39,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,custom_duty_code,40,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,req_acknowledgement,41,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,req_acknowledgement_by,42,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,req_acknowledgement_date,43,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,unit_sell_override,44,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,unit_sell,45,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,reference,46,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,invoice,47,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,scrap_code,48,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,secondary_cost,49,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,secondary_currency_exchange,50,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,custom_duty_document,51,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,owner,52,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,pass_financial_closing,53,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,technical_record_date,54,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,issued_to_employee,55,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,interface_transfer_by,56,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,interface_transfer_date,57,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,remove_installed_date,58,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,remove_installed_position,59,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,removal_installed_description,60,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,ship_via_account,61,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,ship_via_remarks,62,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,ri_pn_control_reset,63,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,tag_no,64,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,tag_by,65,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,tag_date,66,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,issue_to_employee,67,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,task_card_pn,68,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,task_card_sn,69,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,ri_interface_flag,70,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,pre_receipt,71,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,rtv_reopen_inv_interface_flag,72,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,interface_trnsfr_finance_brzl,73,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,iface_baxter_dissue_xfer_date,74,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,iface_baxter_stmtd_xfer_date,75,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,iface_baxter_dinst_xfer_date,76,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,iface_baxter_dremove_xfer_date,77,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,created_by_costing_adjust,78,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,blob_no,79,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,adjustment_code,80,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,document_no,81,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,requisition,82,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,requisition_line,83,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,defect_type,84,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,defect,85,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,defect_item,86,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,form_1_notes,87,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,nla_position,88,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,reopen_order,89,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,tool_calibration_no,90,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,tax_incentive,91,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,tax_incentive_nbr,92,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,employee_cost_center,93,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,rmv_ins_pn,94,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,rmv_ins_sn,95,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,vendor_lot,96,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,us_number,97,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,remove_as_serviceable,98,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,pn_category,99,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,form_no,100,DECIMAL,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,accounting_document,101,STRING,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,accounting_document_date,102,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_inventory_history,STREAMING_TABLE,Silver inventory history - validated inventory transaction records,processed_timestamp,103,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,pn,0,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,pn_description,1,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,category,2,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,sub_category,3,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,expenditure,4,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,stock_uom,5,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,shelf_life_flag,6,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,shelf_life_days,7,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,tool_calibration_flag,8,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,tool_life_days,9,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ri_flag,10,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ri_notes,11,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,handling_notes,12,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,shipping_notes,13,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,pn_supersede,14,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,standard_cost,15,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,average_cost,16,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,gl_company,17,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,gl_expenditure,18,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,gl,19,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,gl_cost_center,20,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,vendor,21,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,lot_control,22,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,hazardous_material,23,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,hazardous_material_no,24,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,status,25,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,chapter,26,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,section,27,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,paragraph,28,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,etops,29,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,notes,30,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,created_by,31,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,created_date,32,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,modified_by,33,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,modified_date,34,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,blob_no,35,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ipc,36,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,essentiality_code,37,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,fa_no_month_depreciation,38,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,fa_residual_value_percent,39,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,poisson_factor,40,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,maintenance_control,41,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,alert_level,42,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,secondary_cost,43,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,etops_flag,44,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,factor_control,45,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,auto_installed,46,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,removal_installation_audit,47,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,weight,48,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,weight_unit,49,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,market_value_unit_cost,50,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,cat_rating,51,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,bin_orientation,52,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,shelf_life_notes,53,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,alert_no_of_removal,54,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,alert_category,55,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,alert_category_no_of,56,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,lru,57,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,mel,58,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,tool_calibration_description,59,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,static_sensitive_part,60,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,sos_eligible_part,61,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,cycle_count_code,62,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,reference_document,63,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,reference_document_revision,64,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,avionic_part,65,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,internal_show_capability,66,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,taxable,67,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,width,68,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,width_units,69,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,height,70,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,height_units,71,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,lenght,72,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,lenght_units,73,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,fa_depreciation_code,74,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,pn_supersede_notes,75,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,tool_control_item,76,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,reliability_monitored,77,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,factor_control_cycles,78,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,inventory_type,79,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,hazardous_material_hyperlink,80,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,auto_install_position,81,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ro_gl_company,82,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ro_gl_expenditure,83,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ro_gl,84,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ro_gl_cost_center,85,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,spec_number,86,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,non_repairable_part,87,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,maintenance_program,88,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,unlimited_shelf_life_flag,89,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,issued_notes,90,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ectm,91,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,apu,92,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,engine,93,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,module,94,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,disk,95,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,effectivity_pn_interchangeable,96,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,software,97,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,order_notes,98,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,not_allow_on_cust_order_flag,99,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,repair_order_notes,100,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,chemical_guide_sheet,101,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,chemical_guide_blob,102,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,custom_duty,103,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,weight_control_at_batch_level,104,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,rvsm_flag,105,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,rvsm_code,106,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,print_note_receiving_flag,107,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,custom_duty_document,108,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,alert_level_second,109,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,requisition_notes,110,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,auto_sn_create,111,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,hazardous_material_at_removal,112,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,document_no,113,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,physical_count_by,114,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,physical_count_date,115,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,auto_sn_prefix,116,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,minimum_shelf_life,117,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,prorated_flag,118,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,itar_controlled,119,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,gl_company_2,120,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,gl_expenditure_2,121,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,gl_2,122,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,gl_cost_center_2,123,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ro_gl_company_2,124,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ro_gl_expenditure_2,125,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ro_gl_2,126,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ro_gl_cost_center_2,127,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,shelf_life_eom,128,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,tool_life_eom,129,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,traxdoc_created_date,130,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,traxdoc_file_name_path,131,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,traxdoc_row_id,132,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,packing_group,133,STRING,YES,,,,,,
